,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46
NR0B1,0.4009921,0.47092214,0.6528258,1.3269856,1.3693503,0.105065495,-0.96050125,-0.3660195,1.4186093,1.2291188,-0.46140465,0.84949476,-1.1224023,-0.6323335,0.80760837,-0.72263205,0.863894,-2.301123,-2.1848695,-2.1748037,-1.9600844,-1.0006647,-2.2569144,-1.1750379
NR0B2,0.49236324,0.819432,-0.23431043,0.08417481,-0.95917356,-0.42702514,-0.30177912,-1.8204708,1.5630257,1.374309,-0.9356436,0.72365946,-0.35747346,-0.5686141,0.16369072,-0.092418045,0.35056728,-0.29500395,-0.7487788,-0.6707454,-0.9726547,-1.4618717,-1.0469326,-0.7970509
NR1D1,0.8142693,0.8086209,0.88674843,0.43491465,-0.28596416,-0.4955792,-0.2800242,-1.2292348,-0.7224075,-0.029840805,1.1831013,-0.1905022,1.2049274,0.35127598,1.4387908,0.89348847,-0.16593875,-0.44547787,-0.951661,-0.9214172,-0.36648118,-0.5766225,-0.8907517,-0.17661704
NR1D2,0.9466102,0.649003,0.14396723,0.056656815,-0.63019586,-0.96686697,-1.1891181,-1.7661979,-1.0476253,-0.7017106,-0.9768096,-1.9430826,-0.59053147,-0.9038051,1.5378076,0.86993045,0.98367155,0.24471936,0.7389816,0.7267565,1.8754473,1.6565815,1.4516861,0.9840491
NR1H2,1.0215347,-1.4592524,-2.4799385,-0.8403857,-0.43060413,-1.1389661,-1.7460492,-0.83626807,-0.19774364,0.004564489,-1.446101,-0.32650888,-2.1849456,-1.2443762,0.46412998,0.6842055,1.3249456,2.0670419,0.9325781,1.1380602,2.3653836,2.4588132,1.8559345,1.1858422
NR1H3,1.3127626,-1.1108322,-3.5786526,-2.6698596,-2.6163564,-1.4173794,-1.9213047,-0.42756957,0.22931434,-0.25373584,-1.5862663,-0.60630274,-2.6773,-2.3473186,-0.048510786,0.36770824,0.72284013,2.4450402,3.0618203,2.4002864,4.1821814,3.9410412,2.7836914,2.5794752
NR1H4,2.0586317,-0.6570341,0.050849516,0.6317607,-0.46111998,0.59263784,0.9390912,1.1690972,-1.1499254,-1.711986,1.2031374,1.5740461,0.5712602,1.5865612,0.011072071,0.7119204,-0.22080159,0.490019,-0.68535745,-0.97057825,-0.92012876,-0.85470563,-0.9001067,0.9770114
NR1I2,-0.16305597,-0.66901535,-1.7183299,-0.51606923,-0.5282956,0.04114484,0.41287452,1.5697496,-0.59923047,-0.43153143,-0.6182178,0.25862035,-1.8143536,-1.341001,0.13478574,-0.36416972,1.3958586,2.063738,1.6660614,0.86687374,0.31842944,0.6462318,0.7660836,0.76197577
NR1I3,-0.2372298,2.3465788,0.8751349,0.11841664,-1.0786159,-0.7359143,-0.6821145,-0.099879004,1.1002833,1.4148844,-0.17271845,0.9097214,-0.14920945,0.32834893,0.30462995,-0.9638147,0.6663608,-1.7012016,-1.8399333,-1.943757,-1.2557787,-1.2684306,-2.2144573,-0.5740005
NR2C1,1.0742745,0.7875917,1.1145421,1.0999422,1.844135,3.1039262,3.1703107,2.7549167,-0.45351413,-1.2977757,-0.84054404,-2.6332848,-2.1292589,-1.5106512,-2.1628664,-1.954132,-0.8234758,-0.9015305,-0.01505975,-0.23336373,-0.21913242,-0.11370239,0.23793261,0.62436455
NR2C2,0.015148278,0.95491433,0.28452545,0.24159198,0.4908993,1.2108678,1.1096565,0.92171633,-0.9652334,-0.93756086,-1.8938907,-1.5026538,-1.943843,-1.8508565,-1.380267,-0.7560664,0.19981469,-0.69699097,0.18197873,1.8043472,0.52014184,1.1872874,1.2261302,2.3554897
NR2E1,1.7919168,0.593091,-0.68389124,-0.3913198,-0.54650545,-0.431881,0.59161085,0.32896286,1.3131123,1.0538129,-0.4586709,0.111396775,-1.045395,-0.28594685,-0.5682695,-1.2641551,-0.15205261,-0.15504609,-1.6253617,-1.0524653,-1.3410196,-1.7024463,-0.92917544,0.9891594
NR2E3,0.13927041,-0.64890885,-1.0206195,0.8714408,-0.23243444,-1.6695738,0.0020657512,-1.5496249,-0.09158522,-0.67326474,-1.2986529,-0.22418532,-1.0778006,0.5805852,0.24051553,1.6408628,1.4268903,1.703655,0.07784933,0.64138985,0.44468877,0.61250085,0.6655685,0.58616745
NR2F1,-0.45488736,-0.24647202,-0.6636106,-0.19998212,-1.0729631,-0.09037319,-0.27288023,-0.051500764,0.8097824,0.26334184,-0.4431358,-1.0292625,-1.3497736,-0.56024677,-0.9192467,0.56029654,1.5614319,1.1456438,0.640526,0.26310304,0.6132889,0.22302096,0.37996688,-0.41609874
NR2F2,-1.0055931,0.8971646,-1.2521513,-0.39063966,-1.7390438,-2.0295506,-1.92458,-2.2066014,-0.12314001,-0.4588558,-1.1166768,0.35175568,-0.4987206,1.2178273,-0.5815063,-0.06552798,0.59432197,2.0678017,0.413011,1.7555596,1.6981844,1.1669744,2.2529519,2.5507
NR2F6,-0.5112625,0.3366009,0.513078,-0.37954083,-0.6737949,-0.80595666,-1.6689162,-0.71669877,-1.4941896,-1.423912,-0.13292171,0.27603352,0.3558377,1.186409,0.5443981,0.17973508,0.0042198743,0.57747865,1.8426015,1.4446535,2.1461744,1.6730185,1.6158427,1.2077962
NR3C1,0.6253593,1.145644,0.005987866,0.2430954,0.08768338,-0.11906757,-1.0338142,-0.5149737,0.21761692,-0.66597223,-1.0027418,-1.9762686,-2.1585457,0.27810693,-1.2828727,-1.2560515,0.30199313,0.6925848,-1.0332886,-0.6447465,0.7477527,0.95033854,2.17908,2.7317777
NR3C2,-1.3042866,-0.16088788,0.1242602,1.3985723,0.8065909,0.46702856,0.45867765,0.09614887,2.211114,1.8417506,-0.7771043,-2.088262,-1.5672734,-0.5971705,-2.125449,-2.0353847,0.64133763,-0.48971072,-1.4511391,-1.0181205,-1.6750665,-0.92059267,-0.5827186,0.14457168
NR4A1,2.3537111,1.3566444,0.09044927,1.5230842,0.5075079,-0.19478881,-1.0816507,-1.3840852,-1.2845074,-1.6797264,-1.6057922,-0.47894505,-0.048874374,1.1098526,1.0689029,0.57799834,1.4239186,1.5486108,0.43834695,-0.60528773,-0.32597637,0.66616476,-0.29639256,-0.5228441
NR4A2,1.4513757,0.71106744,-0.48211372,0.7984388,-0.21543396,0.7437219,0.56301785,-1.0379575,-0.5578513,-1.0352242,-0.9973165,-0.62175333,-0.6989813,-0.5971355,-2.1745846,-1.7340134,0.61905104,0.3119993,0.31981677,0.8508008,1.066079,1.4123404,1.9059399,0.9231473
NR4A3,-0.09220708,-0.96411777,-0.8626007,-0.632224,-0.20736048,-0.45663118,0.23584345,-0.7911904,-2.020186,-1.3889233,-1.2173138,-2.6808949,-0.4672068,0.22532596,-1.1996771,-0.24225894,0.52346176,3.027701,3.3132148,2.5759585,2.2415822,3.4157495,3.1512742,2.5079973
NR5A1,-0.45310527,0.18992831,0.104769446,-0.3424435,-1.7912451,-0.20480058,-1.8684342,-0.030343158,-1.1199039,-1.2895545,-1.9326829,0.5902587,-0.9204388,0.42308745,0.3718882,-0.08962275,1.7028452,1.1156867,1.0682317,1.9587438,2.6514246,1.6945716,1.6704881,0.8204408
NR5A2,-0.24335866,1.0582341,-0.6066442,0.32407424,-0.48501486,-0.362749,-0.93631333,-0.06635515,-2.105817,-1.8410617,-1.1620662,0.6719423,0.27984557,0.88449925,1.7258024,1.8758603,1.8967962,1.7527319,1.1540154,0.9180438,1.3258119,1.1600168,-0.10576878,-0.37521702
NR6A1,-0.07185572,0.7774075,0.9347778,1.7374198,2.7257047,1.8914512,1.8318604,1.5579383,-0.15779194,-0.70763934,-1.3170758,-0.14846244,-1.3352112,-1.0381716,0.15908474,0.66658163,0.49981993,-1.2939688,-1.2700202,-2.1398826,-1.647186,-1.1643622,-0.965629,-1.477044
NRF1,1.2428006,2.5958142,0.0613848,-0.4414612,-0.6832306,1.0047874,0.060894214,0.8891824,-0.07178947,0.2346308,-1.3196462,-0.40507948,-0.31267586,-0.302845,0.15421398,0.29095933,-0.19613767,-0.9277369,0.5559793,-0.8159737,0.15957226,0.016321821,-0.8897319,-2.061239
NRG1,-0.14024031,-1.1906391,-1.639104,-0.41220036,-0.696214,-0.38805196,-0.37535676,-0.3211205,0.4191462,0.4823068,-0.65143865,-1.6059229,-0.32939535,0.73505783,-1.1721455,-0.42339623,0.19903584,1.6685735,1.0535333,0.6990209,1.0058166,1.8656898,0.9363125,0.8896075
NRIP1,-0.3038082,2.0754106,0.65305394,0.35451216,0.9753888,0.8297398,1.3360534,0.86726916,0.37785158,0.44880363,0.82478744,1.2976621,-0.38493812,0.17330861,-0.4715248,-0.7706667,0.4287648,-1.6929177,-1.8613209,-2.4973323,-2.9528477,-1.880931,-1.5274439,-0.80468565
NRL,0.9912954,-1.2627133,-0.59399384,-0.52478915,-0.5297747,-0.18815942,-0.21595955,0.08482445,1.3660191,0.91318375,-0.7009967,-1.0758159,-1.8295525,-1.4988537,-1.4724634,-1.7271053,1.2529942,-0.024616627,-0.3113478,0.07582096,0.32027775,0.6549277,0.831974,1.0058569
NSD2,-0.8045955,-1.1140723,-0.3803256,1.3450892,0.24019498,1.4199803,0.86801815,0.76750946,0.20232664,0.03707578,-1.7631584,-0.9634139,-1.6645184,-1.2440398,-0.8848892,-0.74025387,0.93342793,0.35634923,0.31456366,0.3644959,0.01509317,-0.07642795,0.79198414,0.47651884
NUPR1,0.9541294,0.916915,-1.3896114,0.09401386,1.105667,-0.45260763,0.3597394,-1.0134667,-1.4078345,-1.1763586,-0.9741182,-0.24470751,-0.8715444,-0.5113355,0.57098633,1.2715721,-0.41120237,1.5421286,-0.46773574,-0.38537312,0.13739717,-0.042788494,2.2461903,2.5681992
OLIG1,-0.66906065,-1.1347841,-1.5331626,-1.8552217,-1.0915473,-0.7192967,0.13319556,0.19722556,1.0149051,0.83707905,0.3840267,-0.08363349,-0.23553357,-0.24375777,-0.4297307,-0.48235607,-0.08259806,0.53704655,0.6093445,0.66037524,1.0966365,0.637932,0.6684829,1.0282393
OLIG2,0.2889248,-3.494157,-3.651091,-1.9981468,-1.4681442,-0.17831232,0.07393789,0.42098624,0.29357335,0.56145424,4.1154556,2.1422215,0.095550835,-0.6660797,-0.4846011,0.013755138,-0.060206667,1.3360778,2.3416548,1.86788,1.442569,0.38809562,0.35717276,0.045228813
ONECUT1,-1.5381085,-1.1938295,-1.4379436,-0.99916273,-0.8345691,-0.4126277,-0.062046047,0.059383996,2.3408077,1.7167187,-0.24965005,1.1484854,-0.9726027,-0.81325537,-0.8420589,-0.686608,0.4091632,-0.060331322,-0.28617254,0.4898001,-0.13660145,-0.04168021,-0.4829105,-0.4427159
ONECUT2,1.048306,0.49034742,-0.13818498,-0.020927085,1.1010214,-0.33783937,-0.16546911,-0.50875014,-0.064347684,0.4559692,0.47669736,-0.3297429,0.6958444,-2.8843138,0.17793411,-1.1436237,-0.108210385,0.43397817,1.1617467,-1.6650472,0.42868036,0.6326054,-0.31935668,-0.55317897
OSR1,-0.92843735,-0.030217554,-0.4612359,-0.8623859,-0.5929896,-0.2681378,-0.7287203,-0.36364606,1.2522163,0.992563,-0.11111107,1.2823346,-0.813359,-0.20038824,1.0059953,1.0419147,-0.4213973,-0.8510605,-0.8677224,-0.068582684,-0.67062664,-1.371211,-0.22263148,0.24968098
OTX2,0.42342788,-1.6663471,-0.058245976,0.06434734,-0.34846652,-0.48777843,0.3379482,1.936123,0.22160204,-0.1419687,2.1168973,-0.61397874,-0.72437036,-0.020205105,-2.0586927,-1.3556554,0.77417535,0.5174263,0.21062344,-0.29126328,0.81401044,0.42829794,-0.044813022,0.6988421
OVOL1,1.7948039,1.774454,-0.013646264,0.5021995,-0.12501344,-0.59196067,-1.7957175,-1.8614603,0.7025425,1.5748158,-1.4100077,-1.0314778,0.012233959,0.291347,-1.2798736,-0.73998445,0.065652914,-0.793326,-0.49118847,-0.079494946,-0.039742686,-1.2498928,-0.6310193,-0.30963477
OVOL2,-0.574319,-1.37582,-0.5637628,0.3241724,-0.49486393,-1.4588943,-0.0347353,-0.8299141,-0.3340345,-0.75711805,-0.5957647,0.57440567,-0.28878286,1.3805561,0.32491186,0.6368145,2.4584284,1.285495,0.6891779,0.15044758,1.5893277,1.6897004,1.0412936,-1.3526354
PA2G4,-0.77384627,-1.7908298,-2.0513387,-0.31797945,0.8058484,-0.7873285,-0.17459923,-0.4235827,1.1822433,1.7665116,-0.1461557,0.34738767,-2.0504348,1.0159156,0.31900123,-0.5639442,1.7947656,1.439558,-0.6643445,0.81412923,-0.51344883,-1.9502178,-0.3472564,-0.9087177
PARK7,0.64591026,-0.30379024,0.22697483,-0.73303235,0.32981792,0.8719141,1.1173804,1.068043,0.23798028,0.026632976,0.664617,0.3162667,0.88361514,-0.57382196,-0.6366318,-0.4691531,-0.02456283,-0.51761574,0.1535241,1.2296567,0.118482456,-0.5027253,-1.4617405,-1.756201
PARP10,-2.3096051,-0.28510627,0.19521368,-1.1875507,-1.4386255,-0.5655832,-0.59642327,-1.3894163,-0.2447031,1.0008874,1.2616969,0.831532,1.1034447,1.7350137,1.0820343,1.6035436,-0.97597235,1.5038368,0.062425334,-1.5720973,0.6501153,0.40584645,0.12911192,-0.04046269
PARP14,0.7440398,1.0738968,0.72901005,0.25750518,1.5911779,1.1295804,0.7216719,1.2814159,-0.94491553,-1.09739,0.18147272,0.3067161,-0.28183734,0.32432145,0.34093755,0.3827816,-0.81896627,-0.4686129,-0.93994635,-1.0532666,-0.9644016,-0.31798068,0.19806202,-0.44698766
PARP9,1.1800716,0.9782426,0.518876,0.5313576,1.4166087,1.5151571,1.7213353,1.4353489,-0.93185407,-0.7667036,0.035843104,-0.069889285,0.35582235,0.42298964,-0.908514,0.35031986,-0.7134788,-0.80205363,-0.857901,-0.7578347,-0.4712624,-0.6890647,-1.1140724,-0.8018207
PASD1,-0.18479133,-0.005410173,-0.39145002,1.01677,0.47740588,-0.076146595,0.22139053,-0.74277085,-1.555849,-0.9124136,0.8247052,1.0425775,1.5760096,0.9224142,0.7245517,0.7063329,-0.040902056,2.0986075,-0.38814366,-0.14971007,-0.410755,-0.41705763,-0.15512048,0.14763921
PATZ1,-1.0746859,-0.9272948,-0.9628895,1.6871281,1.520433,0.550485,1.7613622,0.5599534,0.4041754,-0.2641214,-0.87153125,-1.0559385,-0.9230349,1.2628642,-0.45121366,0.9596177,1.2713606,0.79561055,-0.46888822,-1.6075906,-1.7379351,-0.76078516,-0.25874734,-0.38609287
PAWR,-1.750658,-0.6051929,0.013223914,0.92150676,1.4943568,1.0324998,1.1144981,-0.23065352,0.7254105,0.45651197,-0.9962876,0.6330601,-1.995599,-1.7168688,0.26174316,0.7534281,0.33992133,-0.14455172,-0.27095562,-0.47382835,0.380525,-0.11960576,-1.0658112,-1.4704958
PAX1,-0.32800034,-1.0063906,-1.1133676,-0.68147254,-2.224436,-1.9309602,1.3823758,-1.2922709,0.0932422,-0.06366976,-0.6258251,2.2390172,-0.71906936,1.3267584,1.1329494,0.20631358,0.6772056,1.4519972,-0.1951662,-1.3294356,0.9149195,0.9274743,1.6331756,0.49058557
PAX2,-1.4492432,-1.0463485,-0.43424004,-0.39579746,-0.32827672,-0.42686903,-0.87747055,-0.33781984,1.7071346,2.1678565,-0.49117178,-0.011077756,-1.5184144,0.041237675,-0.14388636,-2.1232855,1.5855672,0.119870625,-0.18620831,1.3384291,-0.44604418,-1.3702624,-0.30631742,-0.92861325
PAX3,-1.159221,-1.0749861,-1.2682723,0.26522398,1.0231166,0.40608114,-0.07031067,0.82974386,-0.04653525,0.0072511276,-1.2680856,-0.55209595,-1.6677061,-1.305993,-1.5659566,-1.1001602,0.08708595,1.1951836,0.838544,0.17462803,0.7442992,1.3216147,1.3014803,2.5164783
PAX4,-0.11472759,-1.376785,1.0388286,0.7852425,0.68576515,1.3236486,0.37311026,0.32311141,-0.21662615,0.17289256,-0.4572895,0.031644106,-0.68116724,-0.878687,-0.7830651,-0.26609707,1.189203,0.12103917,-0.4817622,-1.2558026,-1.1110514,0.06579815,-0.042379178,-0.07299864
PAX5,-1.4934409,0.17091276,1.0289626,0.7249851,0.7960469,0.89422953,0.14811978,0.012107079,-1.7796962,-1.6101451,-1.4279411,-0.15443042,-0.67180645,0.7816914,0.5659965,0.89010155,0.08862738,0.6495699,-0.47258595,0.8512743,0.73777246,1.2373558,1.4436344,1.2589399
PAX6,-0.7308554,-0.84874177,-2.6471922,-0.7082418,-0.7718839,-0.45055163,-1.3912643,-2.1867244,-0.12546283,-0.5035217,-1.8128076,-1.005013,-1.107892,0.27204853,0.99652773,1.006753,0.6651196,1.9709326,2.197635,1.8906426,2.5576117,2.6311128,2.6525016,1.0635496
PAX7,2.919503,1.1320719,0.010103495,1.9897901,0.2412725,-0.8869339,-0.24132489,-2.0181806,-1.4211105,-1.4530115,-1.0355505,-2.264282,-0.05589788,1.4732155,-1.0002699,0.41723678,2.5827043,1.3559324,0.6449425,-0.84120417,0.8472459,-0.14852837,0.599112,-0.10931199
PAX8,1.3710377,-1.0138981,0.15678681,-1.7760632,-0.45978528,1.0225576,0.8608048,1.8547367,-0.16660868,0.09413699,0.48113903,-1.6521121,-0.09908248,-1.3021929,-1.397745,-2.3510346,-1.1314007,-0.2588278,1.0146827,1.9534566,0.8014821,1.1237018,1.1504909,1.3674324
PAX9,0.86346275,-1.6062574,0.045320533,0.20702073,-0.3162414,0.3493205,-0.39361063,0.6484446,-0.5244479,-0.8922961,0.5644036,-0.9981653,0.60651004,0.70001775,-0.9423741,-0.55800676,1.0102943,0.82119083,1.1743305,0.9827555,0.7479934,0.9985804,0.07554571,0.27641407
PBRM1,0.32411292,0.971644,-0.48877534,-0.019110069,0.19237179,0.4773517,0.7661595,0.53915805,0.41894314,-0.10290457,-0.9380419,-0.85064,-1.6168327,-2.46425,-0.96912915,0.38434282,0.14607003,-0.26009318,0.07503086,0.29146752,0.5448943,0.055159908,0.52594244,0.1256263
PBX1,0.031224303,-0.7974333,-0.53130424,2.4056983,1.0824097,0.4828316,-0.4415986,0.34993365,-0.0015219862,-0.50041175,-2.056771,-1.7798898,-2.6147878,-1.0259992,-1.1679595,-0.06526499,3.2286756,2.8459094,0.17638916,-0.20924284,-0.33401725,0.4401729,-0.58394945,-0.223592
PBX2,-0.5550229,-0.583321,-0.7146588,-0.014659943,-0.61584026,0.27237806,-0.0540454,0.44804958,0.3517174,0.93161273,-0.8784519,1.0881479,-1.4247186,-0.32394996,0.05343634,0.18593396,0.19036625,-0.12806249,-1.005081,0.32745582,1.1127727,-0.31616667,-0.4124637,-0.34357905
PCGF2,0.74289066,-0.106968515,0.5232279,0.4239144,0.914783,0.5512931,0.6541634,0.2593856,-1.7612025,-1.8990052,0.5621961,0.07141026,0.5774691,0.56051415,0.1835425,0.7721049,-0.29527172,0.9584292,0.9745225,0.59348977,0.82658035,0.768089,0.26018238,-0.27469978
PDX1,-0.53052676,-0.2086137,-2.2740474,0.9311429,0.5246941,-0.13373736,-0.51569444,-0.54724693,0.50831926,0.25755826,-1.0170333,0.073535725,-0.27765548,0.3000685,-0.43675604,-0.17448965,0.6259355,1.1949613,-0.18291913,0.26861313,0.7717265,0.105129,0.4493952,-0.40206417
PEG3,1.3482038,0.43438035,-1.2834257,0.28326908,-0.46198207,-2.1149275,-1.0272236,-0.9589005,0.66963035,0.23929892,-0.19934411,0.98791623,-0.541407,0.42555994,-0.20310815,1.1245191,0.07896244,-0.009573808,-1.458239,-1.8275081,-1.1588569,-0.8868149,0.48116124,2.242306
PGR,0.10165216,0.4708879,-1.5692039,-0.987782,0.57280856,-0.9434607,-1.5967171,0.45122513,1.3900018,1.4629437,-0.75242925,-1.6063051,-1.2501377,-1.3373809,-1.8266457,-1.480221,0.1958578,0.30533725,-0.33869633,0.7807312,0.8787182,0.9733767,1.1620693,0.43948093
PHB1,-0.48059815,0.0103549445,-0.7884799,0.3168256,-0.878553,0.458633,-0.03524127,0.57350236,1.1362644,1.1233424,0.0716849,-0.52856284,-0.63028,-0.9092586,-1.3345118,-1.2444429,1.3447425,0.5627086,-0.69536495,-0.6671215,-0.7355755,-0.53408164,-0.37800595,-0.2243957
PHF20,1.3864845,1.2434555,0.026226468,-0.96362615,-0.86388,-0.9876567,-0.69496757,-1.244224,0.10903811,0.089928724,-0.42834926,0.38405788,0.09326024,-0.42313054,-0.38158306,-0.08540467,-0.6928495,-0.43024322,0.45099896,0.87667584,0.6224932,0.4907576,0.6821801,0.34130937
PHF5A,-0.5533719,-0.88109624,-0.49798143,0.046391364,0.048051734,-0.17559162,-0.30183092,0.092612505,1.0081445,0.5847268,-0.5580231,-0.5840913,-0.6696627,-1.1403028,-0.91193604,-0.936845,0.43137953,0.98550117,0.8864258,-0.11694866,0.5414082,-0.21571654,0.38640964,0.35556576
PHF8,2.8831468,0.59683585,-1.964895,-0.95003194,-0.79709315,-0.5708257,-0.19035475,-0.17556708,-1.5801517,-1.3454573,1.0750772,1.4268787,0.34144482,1.2199819,0.7880213,0.40619123,0.11095234,1.6573879,1.4972714,1.0098971,0.71565604,0.3197011,-0.14663012,-0.012743806
PHOX2A,1.2785207,-1.4102056,-0.51045346,1.5271132,0.45889017,0.9155576,0.4132575,-0.40670964,0.73740715,-0.11991681,-1.4490484,-0.52839226,-1.8849839,-0.23718625,-0.11447221,0.6264908,2.1668286,0.17503276,-0.6890071,-1.1714739,-1.0167334,-0.9271433,-0.25297445,-0.6547932
PHOX2B,-0.9156287,-1.3976918,-1.8844185,-0.7014045,-1.0732057,-0.8175837,0.13184966,-1.9116743,0.44933477,-0.014103548,-0.58551216,-0.021100622,-1.3568445,-0.3423419,-0.6364956,-0.26917818,1.0477679,1.6167778,2.019172,1.5799085,0.31376737,1.6659782,1.8263315,2.052602
PIAS1,0.3017875,0.95346236,0.037279155,-0.9070574,-1.5854039,-1.6182089,-2.1211534,-2.0451477,0.8313051,0.89561564,-0.6405489,-0.3652629,0.22958803,-0.08405683,-0.3679125,-0.5711061,-0.65219,0.09202176,-0.17705804,0.7845295,1.0085994,1.0234787,1.223022,1.1468787
PIAS2,1.2686079,1.1294842,-0.045621995,-0.5806809,-1.9658675,-1.5780025,-1.4941638,-1.4310576,-0.74870366,-0.74913234,0.38042098,0.83981687,0.83062863,0.79928315,0.7693559,0.5815595,-0.5276543,0.86605304,-0.14678453,0.620981,1.1341996,1.1605564,0.7606954,1.0248704
PIAS3,0.37572396,0.5184602,-0.7092346,-0.36662966,-1.2316178,-1.3557862,-1.238995,-1.6325736,-0.06963649,-0.10198034,-0.87420434,0.45799303,-0.6033683,0.005307737,1.1403016,1.1022311,0.30435136,0.20463313,-0.7858065,0.27293304,0.5450083,0.48599344,1.0046792,1.798075
PIAS4,0.5964995,0.08412823,-1.0930659,-0.7873569,-1.7734954,-1.4227101,-1.0587977,-0.98400474,-1.1304555,-1.2109896,-0.2464493,0.28271046,-0.00829838,-0.101828374,-0.055982456,0.9954356,0.56181455,2.043615,0.6775717,2.0859106,1.9829377,2.9602594,1.761063,1.2169305
PIN1,-1.80982,-1.6195076,-1.4283392,-0.8573271,-0.99424255,-0.6649868,-0.21845412,0.60987055,0.87465936,1.0202826,-0.58483297,-0.617216,-2.3521478,-2.0888221,-0.43940112,0.3250459,0.83043134,1.2694104,0.44343758,-0.2104449,0.019085057,0.85775024,1.4338313,2.8013618
PIR,-0.2337117,-0.45157197,0.78146046,1.2544894,1.4373105,2.054824,1.1739169,0.99681324,0.7629886,0.17371744,0.7542353,0.62236595,0.12652256,-0.467325,0.095047705,-1.360877,-0.051639788,-1.0194732,-1.3251516,-1.308195,-1.7979957,-2.3121884,-1.9921998,-0.9550915
PITX1,-0.83247465,0.67379695,0.6678074,1.1923562,1.4720453,0.5683359,0.7077737,-0.6493436,-0.19138634,-0.46853662,0.36216432,0.04447167,0.21073471,0.8728247,0.38117847,0.55197716,-0.2087795,0.28265557,-0.92394364,-1.2757934,-1.2876492,-1.6556624,-0.9242213,0.12066557
PITX2,0.1749113,-0.45404342,-1.9568117,-0.6050641,-0.7991827,-0.5264068,-0.40267563,0.4013387,0.018711282,-0.12955151,0.83795065,0.22656274,-1.8293247,-1.5497239,0.15151821,0.9294771,1.0421482,2.1544087,0.74013567,0.22994305,-0.5565276,0.740827,-0.17952256,1.4919946
PITX3,-0.33070782,0.17750216,-0.26002142,-0.44643635,-0.62599033,-0.53724635,-0.8914328,-1.1201527,-0.46959305,0.27550864,-0.24149933,-0.27819622,0.42063767,-0.761631,-0.94829696,-1.0847081,-0.49900043,1.5443069,0.05760642,0.85866064,0.3219553,0.22533935,1.2839413,3.1598713
PKNOX1,-1.790393,-1.4910635,-0.85920215,0.51250976,0.18221763,0.055793095,0.22697897,-0.11567588,-0.43902203,0.3489816,-1.4066455,0.3638486,-1.5869676,0.6246581,-0.23567548,0.08062983,1.8766186,1.5064323,0.3978117,-1.2744001,0.5337155,-0.4080276,0.08709599,1.9295964
PLAG1,3.247775,2.3833506,0.6575971,-0.54322666,0.92229396,-0.073292434,0.25777075,-0.20846799,-1.5092572,-0.6709403,0.43153933,0.91700625,0.18066892,-0.81206125,0.010967486,-0.820004,-1.8701931,-0.85898536,-0.2934713,-0.57214946,0.06289625,-0.18197437,0.41182464,0.42893353
PLAGL1,-1.630758,-0.87305903,-0.3656818,0.5317767,1.2746714,-1.1092037,-0.40659696,-2.2476885,-0.31834668,-0.20136707,-2.0839655,-1.724054,-1.0602933,0.9879168,0.5071671,0.21143477,0.53842634,1.3271066,1.0856253,-0.38043725,1.7047228,2.1040056,2.726869,0.94841963
PLAGL2,-1.0118672,-0.023882512,-0.052027043,0.92497355,-0.18045774,-0.053338498,-0.39096916,-0.30793378,1.9952865,2.0837975,-0.74471825,-0.67586887,-0.8287462,-0.6814106,-0.99206233,-1.111612,0.74278784,-0.7764652,-0.80442196,-0.9167697,-0.8332776,-1.0622125,-1.1631765,-1.0034791
PLSCR1,-1.6155244,-1.5939908,-1.217348,-0.9054061,0.12048755,-0.6419055,-0.00069971546,-0.0686977,-0.3737493,-0.6139774,-1.4759567,-0.13953498,-0.3139681,0.31524006,1.4979285,1.1962712,-0.629275,0.92170954,1.9491309,1.1578234,1.3326949,0.99817264,1.6390527,2.1744564
